Date,temperature_2m_max_run_00Z_day1_gfs,temperature_2m_min_run_00Z_day1_gfs,temperature_2m_mean_run_00Z_day1_gfs,relative_humidity_2m_mean_run_00Z_day1_gfs,cloud_cover_mean_run_00Z_day1_gfs,precipitation_sum_run_00Z_day1_gfs,wind_speed_10m_max_run_00Z_day1_gfs,wind_speed_10m_mean_run_00Z_day1_gfs,temperature_850mb_mean_run_00Z_day1_gfs,dew_point_2m_mean_run_00Z_day1_gfs,msl_pressure_mean_run_00Z_day1_gfs,ground_heat_flux_mean_run_00Z_day1_gfs,downward_shortwave_mean_run_00Z_day1_gfs,boundary_layer_height_mean_run_00Z_day1_gfs,temperature_2m_max_run_00Z_day2_gfs,temperature_2m_min_run_00Z_day2_gfs,temperature_2m_mean_run_00Z_day2_gfs,relative_humidity_2m_mean_run_00Z_day2_gfs,cloud_cover_mean_run_00Z_day2_gfs,precipitation_sum_run_00Z_day2_gfs,wind_speed_10m_max_run_00Z_day2_gfs,wind_speed_10m_mean_run_00Z_day2_gfs,temperature_850mb_mean_run_00Z_day2_gfs,dew_point_2m_mean_run_00Z_day2_gfs,msl_pressure_mean_run_00Z_day2_gfs,ground_heat_flux_mean_run_00Z_day2_gfs,downward_shortwave_mean_run_00Z_day2_gfs,boundary_layer_height_mean_run_00Z_day2_gfs,temperature_2m_max_run_06Z_day1_gfs,temperature_2m_min_run_06Z_day1_gfs,temperature_2m_mean_run_06Z_day1_gfs,relative_humidity_2m_mean_run_06Z_day1_gfs,cloud_cover_mean_run_06Z_day1_gfs,precipitation_sum_run_06Z_day1_gfs,wind_speed_10m_max_run_06Z_day1_gfs,wind_speed_10m_mean_run_06Z_day1_gfs,temperature_850mb_mean_run_06Z_day1_gfs,dew_point_2m_mean_run_06Z_day1_gfs,msl_pressure_mean_run_06Z_day1_gfs,ground_heat_flux_mean_run_06Z_day1_gfs,downward_shortwave_mean_run_06Z_day1_gfs,boundary_layer_height_mean_run_06Z_day1_gfs,temperature_2m_max_run_06Z_day2_gfs,temperature_2m_min_run_06Z_day2_gfs,temperature_2m_mean_run_06Z_day2_gfs,relative_humidity_2m_mean_run_06Z_day2_gfs,cloud_cover_mean_run_06Z_day2_gfs,precipitation_sum_run_06Z_day2_gfs,wind_speed_10m_max_run_06Z_day2_gfs,wind_speed_10m_mean_run_06Z_day2_gfs,temperature_850mb_mean_run_06Z_day2_gfs,dew_point_2m_mean_run_06Z_day2_gfs,msl_pressure_mean_run_06Z_day2_gfs,ground_heat_flux_mean_run_06Z_day2_gfs,downward_shortwave_mean_run_06Z_day2_gfs,boundary_layer_height_mean_run_06Z_day2_gfs,temperature_2m_max_run_12Z_day1_gfs,temperature_2m_min_run_12Z_day1_gfs,temperature_2m_mean_run_12Z_day1_gfs,relative_humidity_2m_mean_run_12Z_day1_gfs,cloud_cover_mean_run_12Z_day1_gfs,precipitation_sum_run_12Z_day1_gfs,wind_speed_10m_max_run_12Z_day1_gfs,wind_speed_10m_mean_run_12Z_day1_gfs,temperature_850mb_mean_run_12Z_day1_gfs,dew_point_2m_mean_run_12Z_day1_gfs,msl_pressure_mean_run_12Z_day1_gfs,ground_heat_flux_mean_run_12Z_day1_gfs,downward_shortwave_mean_run_12Z_day1_gfs,boundary_layer_height_mean_run_12Z_day1_gfs,temperature_2m_max_run_12Z_day2_gfs,temperature_2m_min_run_12Z_day2_gfs,temperature_2m_mean_run_12Z_day2_gfs,relative_humidity_2m_mean_run_12Z_day2_gfs,cloud_cover_mean_run_12Z_day2_gfs,precipitation_sum_run_12Z_day2_gfs,wind_speed_10m_max_run_12Z_day2_gfs,wind_speed_10m_mean_run_12Z_day2_gfs,temperature_850mb_mean_run_12Z_day2_gfs,dew_point_2m_mean_run_12Z_day2_gfs,msl_pressure_mean_run_12Z_day2_gfs,ground_heat_flux_mean_run_12Z_day2_gfs,downward_shortwave_mean_run_12Z_day2_gfs,boundary_layer_height_mean_run_12Z_day2_gfs,temperature_2m_max_run_18Z_day1_gfs,temperature_2m_min_run_18Z_day1_gfs,temperature_2m_mean_run_18Z_day1_gfs,relative_humidity_2m_mean_run_18Z_day1_gfs,cloud_cover_mean_run_18Z_day1_gfs,precipitation_sum_run_18Z_day1_gfs,wind_speed_10m_max_run_18Z_day1_gfs,wind_speed_10m_mean_run_18Z_day1_gfs,temperature_850mb_mean_run_18Z_day1_gfs,dew_point_2m_mean_run_18Z_day1_gfs,msl_pressure_mean_run_18Z_day1_gfs,ground_heat_flux_mean_run_18Z_day1_gfs,downward_shortwave_mean_run_18Z_day1_gfs,boundary_layer_height_mean_run_18Z_day1_gfs,temperature_2m_max_run_18Z_day2_gfs,temperature_2m_min_run_18Z_day2_gfs,temperature_2m_mean_run_18Z_day2_gfs,relative_humidity_2m_mean_run_18Z_day2_gfs,cloud_cover_mean_run_18Z_day2_gfs,precipitation_sum_run_18Z_day2_gfs,wind_speed_10m_max_run_18Z_day2_gfs,wind_speed_10m_mean_run_18Z_day2_gfs,temperature_850mb_mean_run_18Z_day2_gfs,dew_point_2m_mean_run_18Z_day2_gfs,msl_pressure_mean_run_18Z_day2_gfs,ground_heat_flux_mean_run_18Z_day2_gfs,downward_shortwave_mean_run_18Z_day2_gfs,boundary_layer_height_mean_run_18Z_day2_gfs
2021-04-01,-0.23563232421872726,-3.0611328124999773,-1.7379770914713315,48.7444433371226,82.50370359420776,137.31944751739502,31.562697595534353,26.568327567247135,-12.444015248616495,-11.535960896809854,1020.6580240885418,59.89746945848068,195.75499778985977,1381.5890502929688,0.39440307617189774,-3.2931884765624773,-1.7279851277669043,51.47685035069784,80.2689817349116,132.22222185134888,32.29446079458564,26.786314862538593,-12.290956878662087,-10.829796854654944,1020.2148177083333,53.920276100436844,186.90644240379333,1264.728795369466,0.0006958007812727374,-3.2094787597656023,-1.7804334004719824,49.043519258499146,72.34305572509766,109.40277767181396,31.75200563150078,26.378569910444384,-12.447784169514932,-11.498049799601233,1020.8269010416667,63.686156849066414,184.96353636185327,1353.9831517537434,0.6460510253906477,-3.2016662597656023,-1.4505104064941179,51.310648918151855,82.32685136795044,110.39583110809326,33.164262436497104,26.501259599602772,-12.120259348551429,-10.525250498453772,1019.6639615885417,53.07130549351374,189.50431114435196,1282.5549545288086,0.6105590820312727,-2.8612121582031023,-1.6504755655924253,50.586573918660484,80.13518444697063,43.85416769981384,31.44244865681025,26.016395881887643,-12.091608428955055,-10.974054718017555,1020.8515950520833,60.71453591187795,189.090405245622,1337.7623291015625,0.42775878906252274,-3.2598327636718523,-1.4410588582356543,50.78425947825114,73.87731543183327,115.59027767181396,32.091405060873406,25.940063746818165,-12.046776835123694,-10.597151184082009,1020.266181640625,55.56915442148844,187.6682034532229,1280.172607421875,0.43685302734377274,-2.9377197265624773,-1.711698913574196,50.50000031789144,67.42129611968994,2.631944513414055,30.498046231777675,25.911916458114494,-12.115709686279274,-10.993491872151651,1021.2524967447918,62.57180670897166,190.65940326452255,1316.1248296101887,0.19204101562502274,-3.1179870605468523,-1.6411931355794043,49.55925909678141,81.72916626930237,173.00000047683716,31.80979696130236,26.41839300636757,-12.610611979166663,-11.157977803548135,1020.73681640625,61.75997140010198,182.4088173309962,1381.8410822550456
2021-04-02,2.0388427734375227,-4.751989746093727,-1.7423372904459409,36.44490718841553,10.13333338033408,3.666666626930237,25.362561989170867,21.911007954456775,-11.90452168782548,-15.173596445719397,1027.9989095052083,9.310992121696472,277.98277628421783,1079.4813423156738,1.7833190917968977,-5.161993408203102,-1.8973640441894304,36.31250055631002,3.5393518529599532,138.83333587646484,27.52368338880124,24.19302780066089,-11.740726216634073,-15.37839800516764,1025.5144759114582,12.0392058690389,279.1534829934438,1083.976037343343,2.0524536132812727,-4.645391845703102,-1.679398600260394,36.758333603541054,6.93333313241601,3.3333334922790527,25.5408279867085,21.586797667102143,-11.88097229003904,-15.001595560709632,1028.2370377604168,10.277503351370493,277.6094216108322,1095.4370454152424,2.3956542968750227,-4.770544433593727,-1.5260452270507585,37.237500111262,10.06898149382323,111.33333206176758,27.509904344664974,23.661141961188296,-11.425038401285804,-14.72587941487626,1025.841591796875,8.815225377678871,278.1701223055522,1083.4405339558919,2.1202941894531477,-4.505926513671852,-1.5701418558756284,37.223610957463585,6.62870354950428,3.666666626930237,25.117378205691224,21.303644299872726,-11.92662658691404,-14.756655120849587,1028.3036751302084,10.06777094801267,277.1825443506241,1113.3667621612549,2.3277526855468977,-4.693121337890602,-1.4965550740559668,36.52731450398763,7.443518568606426,45.500000953674316,26.94749931332617,23.3279893906506,-11.552940114339151,-14.928870900471964,1026.20724609375,10.054765164852142,278.18755229314166,1091.957052866618,1.9576049804687727,-4.536596679687477,-1.6693316141764096,36.80277792612711,3.368055539826552,0.0,25.23755347311793,21.228104585819505,-12.08627039591471,-14.967288716634073,1028.733447265625,10.778789440790812,277.0705178976059,1121.1488596598308,2.1944213867187727,-4.770574951171852,-1.6328338623046648,35.69213008880615,8.659259334594632,4.833333492279053,26.684424453022118,23.06528126777886,-11.699723307291663,-15.347404225667276,1026.7916829427083,10.031358912587166,278.75564658641815,1084.5148277282715
2021-04-03,6.919610595703148,-2.5288452148437273,1.6108998616536685,59.12777853012085,65.47685158252716,7.1875000996515155,23.307454930025195,14.579228170290078,-4.4157546997070085,-6.147983296712198,1025.1634147135417,-14.493860820929209,142.5984438856443,497.22588380177814,6.126306152343773,-2.5915283203124773,1.5545593261718977,58.38842646280924,71.45555460453033,8.986111029982567,20.24638292549192,14.166626264906265,-4.800243123372354,-6.414841715494788,1024.77986328125,-15.320160984992981,143.17203875382742,531.0661373138428,6.536431884765648,-2.5843261718749773,1.3502098083496321,59.3870374361674,62.52037060260773,12.215277784038335,23.192604858091762,14.374057537669387,-4.467531585693337,-6.391195678710915,1025.58017578125,-10.581579744815826,135.98790729045868,470.5627616246541,6.954156494140648,-2.6116699218749773,1.3171643575032779,59.780092557271324,59.09490692615509,13.673611178994179,23.95356863744635,14.570925117797115,-4.645396931966104,-6.4107676188151,1025.1712272135417,-18.159588038921356,166.8574662208557,499.48581473032635,6.152917480468773,-2.5588134765624773,1.5037513732910384,58.70972299575806,67.00509246190389,6.333333287853748,23.297985582006046,14.135607118801813,-4.565133158365882,-6.343913777669229,1025.6847591145834,-11.17050943771998,129.28535330295563,474.4805558522542,7.213922119140648,-2.5029968261718523,1.3711791992187727,61.34768517812093,62.53796275456747,14.826389014720917,24.261216408240177,14.79666433175118,-4.437539164225257,-5.96916554768876,1024.94369140625,-14.72561009724935,151.5198915799459,493.5375102361043,6.338891601562523,-2.7748779296874773,1.1173199971517154,58.13842614491781,69.05694365501404,9.041666746139526,22.986063841957545,13.907450995284746,-4.672860209147132,-6.9295855204264285,1026.2715787760417,-9.742984900871912,136.6666308840116,453.1818952560425,6.905541992187523,-2.6016906738281023,1.6458653767903872,57.250462214152016,60.97777791817983,6.416666690260172,22.82362082836311,14.28038371014746,-4.666560872395792,-6.526876831054665,1025.2531673177082,-16.772109806537628,151.00928123792013,512.5503171284994
2021-04-04,10.624841308593773,-0.44675292968747726,4.479215240478538,79.245370388031,42.72361048062643,46.16666793823242,8.04274264760026,5.121838851286043,-0.017173512776651023,0.844392395019554,1023.2410091145833,-47.317541778087616,230.39092421531677,360.5649148623149,10.686914062500023,0.8244873046875227,5.542321777343773,73.44814745585124,36.27731502056122,28.33333396911621,12.93499623400841,10.075100810814462,-0.5455281575520416,0.7343078613281477,1021.6015657552083,-50.912581672271095,264.07507105668384,485.09853585561115,10.617944335937523,-0.5103820800781023,4.335616048177106,79.90555397669475,51.00509309768677,47.333333015441895,8.111923449062962,5.171399914827317,0.05406850179036837,0.837318674723349,1022.8656575520832,-52.13554827372233,235.13286632299423,368.5820608139038,10.668267822265648,0.46328125000002274,5.332634226481143,74.35277811686198,36.74074121316274,45.500000953674316,9.613041543869702,8.308634082197841,-0.09352976481119413,0.7144905090332259,1022.2785774739583,-52.414959440628685,262.174329439799,442.44425773620605,11.012689208984398,0.17513427734377274,5.045916493733746,74.50740766525269,21.97222237288952,50.66666793823242,9.632299871015963,6.967074362214348,0.5112815856933821,0.5838282267253021,1021.9524837239583,-56.236836671829224,262.1060318549474,361.8020930290222,11.586938476562523,0.7799011230468977,5.787808990478538,74.04490820566814,41.15324099858602,21.833333015441895,8.660868012913568,5.8549243033485014,-0.3167455037434479,1.0919662475586165,1022.1244889322917,-57.61304129163424,249.00510772069296,395.4495186805725,11.809442138671898,0.6720214843750227,5.610213216145856,68.79629580179851,18.194907586090267,29.000000953674316,11.318811921395948,8.824184059785859,1.0155273437500227,-0.09411722819010038,1021.3619921875,-53.87904413541158,268.34907643000287,399.91136717796326,11.570703125000023,0.31746826171877274,5.573284403483096,74.30555629730225,36.51851828893026,29.166666984558105,8.60141982042601,4.8601870871898685,-0.19320271809891665,0.9571739196777571,1022.7932486979167,-59.10067516565323,256.1304854551951,376.0602744420369
2021-04-05,10.912744140625023,1.7284179687500227,6.3647323608398665,66.10092639923096,71.80000034968059,1.7916666404344141,9.313144386465481,5.582077307120444,1.5725430806477902,-0.04837900797525663,1020.6746809895833,-28.986788431803387,210.94388379678517,339.2153326670329,10.193811035156273,2.2203918457031477,5.834608968098981,73.77963018417358,74.25231472651164,55.70138943195343,10.971811615925283,8.336968937649852,3.0868469238281477,1.192445373535179,1021.2919173177083,-20.167330662409466,190.87059098507356,276.08513927459717,9.603540039062523,1.8003173828125227,5.831343587239606,66.53333282470703,86.99907398223877,1.138888893648982,9.041002118422483,5.338117995710739,1.535615539550804,-0.34448471069333664,1020.7806315104167,-19.72878615061442,161.42653503045827,289.9290159543355,10.089227294921898,1.8388916015625227,5.706835683186871,72.98472213745117,75.42685159047444,52.79166650772095,9.620825656405362,7.7687538292864495,2.496327972412132,0.8906964619954465,1020.9186100260417,-25.287109375,199.45733279015016,293.69941608111066,8.062341308593773,1.9255310058593977,5.216765340169293,72.79675944646199,83.64629673957825,15.916666060686111,8.6767358944433,4.807361558720223,1.7746444702148665,0.4620567321777571,1020.6265006510417,-7.981719891230266,120.94035120830328,231.6691083908081,10.923852539062523,1.7404724121093977,6.112678782145205,66.90092531840007,69.88518524169922,51.63889002799988,9.208913671542327,7.14290794210487,2.1742772420247434,-0.08009185791013351,1021.2242740885417,-32.80854113896688,234.4357450408279,316.188592116038,9.188195800781273,1.9721618652343977,5.896421051025413,67.02546294530232,83.72407348950703,1.694444433785975,8.872661894036463,4.564210169279189,1.6184326171875227,-0.10811462402341476,1020.8280338541667,-16.719024499257404,150.83563186750203,251.41523520151773,11.085412597656273,1.5071044921875227,6.41260172526044,63.6634259223938,65.38749933242798,29.09027862548828,9.355461051633831,5.790312812534045,1.8279510498047102,-0.6145627339680573,1021.2255403645833,-34.232110341389976,237.16251522327852,331.84776576360065
2021-04-06,10.654321289062523,2.5097900390625227,6.205747222900413,69.23796145121257,76.24768531322479,85.64583420753479,14.670155782185939,9.115296923736452,5.838833109537802,0.5645436604817746,1015.9665071614583,-19.261174996693928,179.4852257647241,236.20148158073425,10.316674804687523,2.9166503906250227,6.22110519409182,61.29907464981079,81.36944595972697,32.34027740359306,15.094747956967137,11.387823175592553,4.062481180826865,-1.0754264831542741,1016.195283203125,-16.623786449432373,215.87856865705302,315.0854751269023,10.340356445312523,3.7421508789062727,6.74219665527346,75.03610944747925,74.91064878304799,86.55555701255798,14.682530351028056,8.87348251229049,6.298408762613974,2.350624338785849,1015.92533203125,-15.735801776250204,160.7999987611547,225.75761485099792,10.161096191406273,2.0466247558593977,5.906818644205752,58.06527757644653,78.004629611969,6.513888955116272,13.610241217809731,9.976115507024643,4.615361785888695,-2.1713940938313385,1016.05875,-16.14041582743327,198.593798724624,274.85918315251666,10.509820556640648,3.6499877929687727,6.838608042399112,74.85277732213338,77.47361087799072,159.34722566604614,15.118905814236062,8.819329117905392,6.219190216064476,2.333584086100302,1016.577001953125,-13.995653629302979,173.22368419946483,229.41668860117593,10.661645507812523,1.5389038085937727,5.679427083333356,63.722685972849526,67.75833288828532,61.95833158493042,13.209937494520828,8.440203616136856,4.902314758300804,-1.223167165120401,1016.310693359375,-22.10886796315511,218.64924932977496,254.9116668701172,10.617150878906273,3.9824768066406477,7.247458394368512,71.08194462458293,77.82731437683105,132.22916746139526,16.68358952864103,10.035311274707908,6.447815195719443,1.9779881795247434,1016.3620442708333,-17.215954939524334,190.50810817970583,238.8250732421875,11.116693115234398,1.9808898925781477,6.453692372639996,55.746758778889976,68.76018516222636,5.180555522441864,13.106455582426202,8.820988281328594,5.19371058146163,-2.299242401123024,1016.3010807291668,-24.02622938156128,218.02208973428546,249.5006529490153
2021-04-07,10.066430664062523,4.966149902343773,7.412352498372418,73.28286997477214,99.50231393178304,133.3611125946045,13.786787737818027,11.296405773066988,7.910016632080101,2.8376098632812727,1015.452490234375,-14.917850382626057,86.70857539648811,317.6115830739339,10.148706054687523,5.283227539062523,7.389283752441429,72.63472207387288,94.85509236653645,129.80555629730225,16.188272435635604,13.015010845914261,8.066697692871116,2.6796114603678802,1014.73908203125,-22.001212735970814,109.16772600536933,373.4798952738444,10.646630859375023,4.457452392578148,7.39121271769208,71.1634259223938,84.72685225804646,29.840278029441833,14.538524087331167,11.457465506718586,8.909904734293661,2.3938232421875227,1016.3501822916667,-17.473790566126507,140.1765370120605,289.5967311859131,9.125512695312523,5.068627929687523,6.865285491943382,76.75000317891438,99.39768505096436,127.40972089767456,14.949612865505138,10.836969069485372,8.438362375895224,2.912660217285179,1015.4175813802083,-11.71768202384313,77.271519240768,274.11580594380695,12.041772460937523,5.191156005859398,8.294661458333357,61.81157477696737,81.39583285649617,7.236110985279083,15.854104874083278,11.613742092335876,8.539957936604821,1.2352322896321652,1016.5459244791667,-23.747493028640747,162.1732204176175,297.7144371668498,11.952874755859398,5.329766845703148,8.089681243896507,67.00879526138306,95.82361062367757,202.6805534362793,17.19331971469275,12.107280220373747,8.18814366658529,2.092652893066429,1015.9754069010418,-28.817193031311035,165.1997986078883,316.54547627766925,13.630639648437523,4.500024414062523,8.903824106852236,59.65231513977051,60.299536983172096,3.1597222983837128,17.373747727861097,12.234852084339034,9.29196446736654,1.2370595296223996,1016.277529296875,-32.873560746510826,262.32168648857623,320.1405299504598,10.736047363281273,4.379205322265648,7.186758931477887,74.03981351852417,89.87962754567464,147.61110830307007,16.225312564249354,10.748410994163402,8.59248758951827,2.6246086120605696,1015.67359375,-14.284783760706583,137.14075978348652,265.0451367696126
2021-04-08,17.283898925781273,6.274957275390648,11.444638824462913,76.60277875264485,62.257408459981285,4.833333492279053,18.91967805486362,13.354017571950095,10.77832692464193,7.262147521972679,1013.5564127604167,-42.94786596298218,244.46750052459538,304.031790415446,15.605096435546898,6.116204833984398,10.648594156901064,80.08518600463867,91.94351863861084,134.12500381469727,20.696925144737577,15.060046170830075,9.323008473714196,7.2252301534016965,1012.551083984375,-48.93716625620922,215.61179838919392,356.1421489715576,16.982049560546898,6.642358398437523,11.550223286946638,74.18842554092407,89.25046253204346,0.0,17.860096492904933,12.682318371314977,10.714006042480491,6.8940966288249115,1013.7502766927083,-42.044731775919594,232.1709656221792,292.01205825805664,15.829766845703148,5.493493652343773,10.368171946207704,79.98055585225423,89.77453708648682,31.263888955116272,18.40669313779633,13.845161334892234,9.647364552815759,6.878771718343103,1013.5161881510417,-45.634077390034996,230.4586437046528,312.63944880167645,17.221459960937523,6.731103515625023,11.69004847208661,74.64537048339844,87.42129675547282,0.27083334093913436,19.040523901719897,12.77383510035822,10.905639902750693,7.097620900472009,1013.6984049479167,-43.18923155466715,243.05855497096977,291.3177242279053,16.685296630859398,5.610375976562523,10.85340270996096,76.91527668635051,60.87685179710388,7.381944388151169,20.342785151293175,14.42048174949817,9.715278879801474,6.701174672444665,1014.1474088541668,-44.32365338007609,251.77646071712175,328.4285608927409,17.188500976562523,6.704614257812523,11.759273783365908,74.19074138005574,72.78009215990703,0.06944444496184587,19.86608311756491,13.346974046547308,10.817632293701195,7.037632242838583,1013.5476139322917,-41.58190949757894,242.62493914738297,300.51683870951337,16.934716796875023,6.088159179687523,10.867210642496767,78.40138880411784,68.93333355585735,3.4236111789941788,20.09936705450529,13.874956263189418,10.402688598632835,7.068532562255882,1013.7635286458333,-39.630852699279785,219.47412514376143,307.34165954589844
2021-04-09,17.760095214843773,10.779534912109398,13.310695902506533,76.95370292663574,83.76481469472249,13.819444596767426,17.963961319279342,15.116447993453116,7.984771982828818,9.022180175781273,1011.7803287760418,-27.856669396162033,143.4643915737203,590.9023596445719,17.213281250000023,10.479943847656273,12.870810445149763,79.16111087799072,92.3212963740031,18.847222089767456,19.80795361608639,15.75799813262264,7.6848248799641965,9.127935028076195,1011.854912109375,-28.062084048986435,167.22371967804307,579.060546875,17.448205566406273,10.669305419921898,12.874271647135439,80.25925906499226,89.28796243667603,29.979166626930237,17.99896706566088,14.538065908400208,7.962890879313193,9.306413269042991,1011.8447428385417,-23.212861835956573,125.37064929585904,556.4988695780436,18.310906982421898,10.427301025390648,13.700175221761091,77.07083447774251,72.560648838679,14.763888879213482,20.017281692979363,15.929568740009906,8.37628835042318,9.45820007324221,1011.5639127604168,-40.55147065718969,240.22895912670842,604.0340887705485,18.022027587890648,10.689233398437523,13.240436808268251,77.96481498082478,81.85416825612386,30.19444464892149,17.63769367193497,14.475672860046151,7.996157582600915,9.170540110270224,1011.7379427083333,-29.49810661872228,168.97639205834517,577.017360051473,18.084710693359398,10.765985107421898,13.433619435628279,77.83888975779216,84.3240745862325,19.708333421498537,19.67417374199634,14.938372668444154,8.115316009521507,9.345755513509118,1011.9487434895833,-34.557436215380825,200.02736491709948,588.7603867848715,18.305200195312523,10.476708984375023,13.026851908365908,78.62037165959676,78.4583330154419,40.08333337306976,18.73274089991479,14.135767952428303,7.976651763916038,9.050831095377646,1011.5326399739583,-27.462275485197704,155.6897282951201,592.015687306722,18.157800292968773,10.793939208984398,13.295774078369163,76.80323950449626,87.07314872741699,17.847221958450973,18.50409056248344,15.288449078023312,8.084157562255882,8.954155222574911,1012.028798828125,-32.54707355548938,174.13044315308798,666.0558961232504
2021-04-10,18.034936523437523,8.828302001953148,13.221565500895204,76.29166666666667,93.27824115753174,53.27777862548828,18.196509466620405,13.094329413233256,10.655793762207054,8.739542897542321,1008.1884928385417,-36.2659307718277,229.75085566565394,331.965758005778,15.920831298828148,8.774072265625023,12.146173095703148,83.70555432637532,94.51990667978923,57.49305576086044,17.498930143854828,13.470497718411645,9.764905548095726,9.301670328776083,1006.636865234375,-25.312306265036266,155.79807717353106,418.0953063964844,17.830682373046898,9.218041992187523,13.426540629069033,76.76064777374268,83.35277700424194,30.229166626930237,17.93413360032711,13.206225986665908,10.359746551513695,9.100809987386071,1007.591142578125,-35.066548546155296,210.23253759617606,346.457316716512,17.172265625000023,8.192529296875023,12.46213048299156,80.71342690785725,78.42314807573955,54.152777910232544,17.988404062028568,13.060771975033719,10.377576446533226,8.926131184895837,1007.3781640625,-30.03996141751607,183.71588434961936,351.66920216878253,18.716302490234398,8.998651123046898,13.522606150309267,75.72500101725261,76.80833299954732,15.472222030162811,16.223854884008695,12.537349333434472,10.734946187337243,8.950198109944665,1007.8107161458333,-39.66887617111206,236.7309490914146,318.7262102762858,17.301934814453148,8.486383056640648,12.63590011596682,80.04259220759074,90.27824020385742,62.7638885974884,17.45123365116749,12.486490752578428,10.410353597005212,8.926627095540368,1007.7650520833333,-29.001690189043682,203.1309043454627,342.27114804585773,18.479211425781273,9.150018310546898,13.772843933105491,75.91250054041545,89.67592589060466,36.84722164273262,14.87043299101042,12.38552879667227,10.763712819417321,9.208422597249353,1008.1615397135417,-41.13540241122246,237.08956937243542,333.31113688151044,18.353295898437523,8.476953125000023,13.04388326009117,75.6189816792806,87.99861081441243,54.930553913116455,17.609623134679182,12.838278721116689,10.21365636189779,8.42988993326827,1008.3914420572917,-35.0414015452067,225.08859596215189,339.5957883199056
